Marital status,Daytime/evening attendance	,Previous qualification,Father's qualification,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Target,Application order,Age,Curricular units 1st sem (without evaluations),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
1,1,1,1,10,0,0,1,1,0,0,0,0,1,18,0,0,7.6,2.6,0.32
1,1,3,37,9,0,0,0,1,0,0,0,0,1,25,0,0,12.7,3.7,-1.7
1,1,1,19,9,1,0,0,1,0,1,0,2,2,18,0,0,13.9,-0.3,0.79
1,1,1,37,7,0,0,0,1,0,1,0,2,1,19,0,0,13.9,-0.3,0.79
1,1,1,38,7,1,0,0,1,0,1,0,2,1,22,0,0,12.4,0.5,1.79
1,1,39,38,6,1,0,0,1,0,0,0,2,1,21,0,0,15.5,2.8,-4.06
1,1,1,37,9,1,0,0,1,0,1,0,2,1,21,0,0,8.9,1.4,3.51
1,1,1,38,7,0,0,0,1,0,1,0,2,1,20,0,0,11.1,0.6,2.02
2,1,1,37,9,0,0,0,1,0,0,0,1,1,19,0,0,10.8,1.4,1.74
1,1,1,19,3,1,0,0,1,0,0,0,2,4,18,0,0,7.6,2.6,0.32
1,1,1,19,8,0,0,0,1,0,0,0,0,1,26,0,0,13.9,-0.3,0.79
1,1,1,38,8,1,0,0,1,0,1,0,2,1,18,0,0,11.1,0.6,2.02
1,1,1,37,9,1,0,0,1,0,0,0,1,1,19,1,0,12.7,3.7,-1.7
1,1,1,38,7,0,0,0,1,0,1,0,2,1,19,0,0,15.5,2.8,-4.06
1,1,1,1,3,0,0,0,1,0,0,0,2,2,18,0,0,11.1,0.6,2.02
1,1,1,38,9,0,0,0,1,0,0,0,2,1,20,0,0,12.4,0.5,1.79
1,1,1,37,5,0,0,0,1,0,1,0,1,1,21,0,0,10.8,1.4,1.74
1,1,1,38,9,0,0,1,1,0,1,0,2,1,18,0,0,16.2,0.3,-0.92
1,1,1,19,9,0,0,0,1,0,0,0,2,1,23,0,0,9.4,-0.8,-3.12
1,1,1,1,9,0,0,0,1,0,1,0,2,1,21,0,0,16.2,0.3,-0.92
1,1,1,38,9,0,0,0,1,0,1,0,2,1,19,0,0,11.1,0.6,2.02
1,1,1,19,7,1,0,0,1,0,0,0,1,2,19,0,0,10.8,1.4,1.74
1,1,1,19,9,0,0,0,1,0,0,0,1,1,18,0,2,16.2,0.3,-0.92
1,1,1,37,7,1,0,0,1,0,1,0,2,1,18,0,0,9.4,-0.8,-3.12
2,1,1,19,4,0,0,0,1,0,0,0,2,5,19,0,0,7.6,2.6,0.32
1,1,1,19,5,0,0,0,1,0,1,0,2,1,21,0,0,9.4,-0.8,-3.12
1,1,1,38,9,1,1,0,1,0,1,0,2,1,18,0,0,12.7,3.7,-1.7
1,1,1,19,7,0,0,0,1,0,0,0,1,1,20,0,0,15.5,2.8,-4.06
1,1,1,38,5,0,0,0,1,0,0,0,2,1,18,0,0,12.7,3.7,-1.7
1,1,1,19,7,1,0,0,1,0,1,0,2,5,18,0,0,15.5,2.8,-4.06
2,0,1,37,9,0,0,0,1,0,0,0,1,1,32,0,0,9.4,-0.8,-3.12
1,1,1,37,9,1,0,0,1,0,0,0,1,3,19,0,0,10.8,1.4,1.74
1,1,1,19,3,1,0,0,1,0,1,0,2,3,18,0,0,9.4,-0.8,-3.12
1,1,1,38,5,1,0,0,1,0,0,0,2,5,20,0,0,11.1,0.6,2.02
1,1,1,12,4,1,0,0,1,0,0,0,1,1,19,0,0,12.4,0.5,1.79
1,1,1,37,5,1,0,0,1,0,0,0,2,4,19,0,0,10.8,1.4,1.74
1,1,1,38,5,0,0,0,1,0,0,0,1,1,18,1,0,9.4,-0.8,-3.12
1,1,1,19,8,1,0,0,1,0,1,0,2,3,18,0,0,12.4,0.5,1.79
1,1,1,38,9,1,0,0,1,0,0,0,1,6,20,0,0,11.1,0.6,2.02
1,1,1,3,5,0,0,0,1,0,0,0,1,1,19,0,0,16.2,0.3,-0.92
1,1,1,19,3,0,0,0,1,0,0,0,0,1,21,0,0,12.7,3.7,-1.7
1,1,1,37,9,1,0,0,1,0,1,0,2,1,19,0,0,11.1,0.6,2.02
1,1,1,38,9,1,0,0,1,0,1,0,2,1,20,0,0,15.5,2.8,-4.06
1,1,1,1,4,0,0,0,1,0,1,0,2,1,21,0,0,9.4,-0.8,-3.12
1,1,39,38,6,1,0,0,1,0,0,0,0,1,23,0,0,11.1,0.6,2.02
1,1,1,38,8,0,0,0,0,0,1,0,0,1,18,0,0,12.7,3.7,-1.7
2,0,3,1,10,0,0,0,1,0,0,0,0,1,30,0,0,12.7,3.7,-1.7
2,1,1,37,9,0,0,0,0,0,0,0,0,2,29,0,0,10.8,1.4,1.74
1,1,1,38,5,1,0,0,1,0,0,0,1,1,24,0,0,10.8,1.4,1.74
1,1,1,1,3,1,0,0,1,0,0,0,2,1,20,0,0,7.6,2.6,0.32
1,0,1,37,9,0,0,0,1,0,0,0,0,1,27,0,0,13.9,-0.3,0.79
2,1,3,37,9,0,0,0,1,0,0,0,0,1,23,0,0,7.6,2.6,0.32
1,1,1,19,153,0,0,0,1,0,1,0,2,1,23,0,0,11.1,0.6,2.02
1,1,1,1,4,1,0,0,1,0,0,0,2,3,18,0,0,12.7,3.7,-1.7
1,1,1,38,7,1,0,0,1,0,1,0,2,1,19,0,0,12.7,3.7,-1.7
1,1,1,37,9,1,0,0,1,0,0,0,0,6,19,0,0,13.9,-0.3,0.79
1,1,1,38,8,1,0,0,1,0,1,0,0,1,18,0,0,11.1,0.6,2.02
1,1,1,1,7,1,0,0,1,0,0,0,2,2,19,0,0,9.4,-0.8,-3.12
1,1,1,38,7,0,0,0,1,0,1,0,2,1,18,0,0,13.9,-0.3,0.79
1,1,19,37,7,0,0,0,1,0,0,0,2,2,24,0,0,13.9,-0.3,0.79
1,1,1,38,8,1,0,0,1,0,0,0,0,2,19,0,0,8.9,1.4,3.51
1,1,1,38,9,0,0,0,1,0,0,0,1,1,19,0,0,12.7,3.7,-1.7
1,1,1,19,8,0,0,0,1,0,0,0,1,1,19,0,0,10.8,1.4,1.74
1,1,1,19,7,1,0,0,1,0,0,0,2,4,20,0,0,11.1,0.6,2.02
1,1,1,19,9,0,0,0,1,0,0,0,2,2,18,0,0,10.8,1.4,1.74
1,1,1,19,3,1,0,0,0,0,0,0,0,2,18,1,0,13.9,-0.3,0.79
1,1,1,1,5,1,0,0,1,0,1,0,2,5,19,0,0,12.4,0.5,1.79
1,1,1,3,1,1,0,0,1,0,0,0,0,1,19,0,0,13.9,-0.3,0.79
1,1,1,37,6,1,0,0,1,0,1,0,2,1,19,0,0,10.8,1.4,1.74
1,1,1,3,2,1,0,0,1,0,1,0,2,2,18,0,0,16.2,0.3,-0.92
1,0,1,37,9,0,0,0,1,0,0,0,1,1,24,0,0,16.2,0.3,-0.92
1,1,1,19,6,0,0,1,1,0,0,0,1,1,28,0,0,13.9,-0.3,0.79
1,1,1,1,4,0,0,0,1,0,0,0,2,1,20,0,0,12.7,3.7,-1.7
1,1,1,38,9,1,0,0,1,0,1,0,2,6,19,0,0,12.7,3.7,-1.7
1,1,1,37,9,0,0,0,0,0,0,0,0,1,22,1,0,9.4,-0.8,-3.12
1,1,1,1,5,1,0,0,1,0,0,0,2,1,19,0,0,12.7,3.7,-1.7
1,1,39,38,7,0,0,0,1,0,1,0,2,1,19,0,0,15.5,2.8,-4.06
1,1,1,3,1,0,0,0,1,0,0,0,2,1,18,0,0,16.2,0.3,-0.92
1,1,1,37,7,1,0,0,1,0,1,0,2,2,19,0,0,7.6,2.6,0.32
1,1,1,37,9,1,0,0,1,0,0,0,1,1,19,0,0,9.4,-0.8,-3.12
1,1,1,1,4,1,0,0,1,0,0,0,2,3,19,0,0,8.9,1.4,3.51
1,1,1,19,10,1,0,0,1,0,0,0,1,1,20,0,0,7.6,2.6,0.32
1,1,1,19,4,0,0,0,1,0,0,0,2,1,29,0,0,12.7,3.7,-1.7
1,0,1,37,9,0,0,0,1,0,0,0,1,1,29,0,0,15.5,2.8,-4.06
1,1,1,19,9,1,0,0,1,0,1,0,2,6,18,0,0,10.8,1.4,1.74
2,0,19,19,10,0,0,1,0,0,0,0,2,1,25,0,0,7.6,2.6,0.32
1,1,1,38,174,1,0,0,1,0,0,0,2,1,20,0,0,15.5,2.8,-4.06
1,1,1,1,3,0,0,1,1,1,0,0,1,1,28,0,0,10.8,1.4,1.74
1,1,1,37,7,0,0,0,1,1,1,0,2,1,19,0,0,12.4,0.5,1.79
1,1,1,37,7,0,0,0,1,1,1,0,2,1,18,0,0,9.4,-0.8,-3.12
1,1,39,37,10,0,0,0,1,1,0,0,0,1,25,0,0,15.5,2.8,-4.06
2,1,1,37,9,0,0,0,0,1,0,0,0,1,37,0,0,11.1,0.6,2.02
1,1,1,37,7,0,0,0,0,1,0,0,0,1,38,0,0,11.1,0.6,2.02
2,1,1,38,9,0,0,0,1,1,0,0,0,1,36,0,0,13.9,-0.3,0.79
1,1,1,1,9,1,0,0,1,1,0,0,2,2,18,0,0,12.7,3.7,-1.7
1,1,1,1,0,0,0,0,0,1,0,0,0,1,19,0,0,9.4,-0.8,-3.12
1,1,1,1,10,0,0,1,1,1,0,0,0,1,24,2,0,9.4,-0.8,-3.12
1,1,1,1,3,0,0,0,1,1,0,0,2,1,20,0,0,11.1,0.6,2.02
2,0,1,37,9,1,0,0,1,1,0,0,0,3,32,0,0,7.6,2.6,0.32
2,0,19,38,8,0,0,0,1,1,0,0,0,1,39,0,0,12.7,3.7,-1.7
1,1,3,37,9,0,0,0,0,1,0,0,0,1,33,0,0,12.7,3.7,-1.7
1,1,1,38,8,0,0,0,1,1,1,0,2,2,20,0,0,9.4,-0.8,-3.12
1,1,1,19,7,0,0,0,1,1,0,0,2,1,19,0,0,16.2,0.3,-0.92
2,0,1,37,8,0,0,0,0,1,0,0,0,1,43,0,0,13.9,-0.3,0.79
2,0,1,37,8,0,0,0,1,1,0,0,0,1,49,0,1,16.2,0.3,-0.92
1,1,1,38,7,1,0,0,1,1,1,0,2,2,18,0,0,12.7,3.7,-1.7
1,1,1,37,193,0,0,0,1,1,0,0,1,1,27,0,0,11.1,0.6,2.02
1,1,1,19,9,1,0,0,1,1,1,0,0,1,19,0,0,8.9,1.4,3.51
1,1,1,37,10,0,0,1,1,1,1,0,0,1,45,0,0,16.2,0.3,-0.92
1,1,1,12,9,1,0,0,0,1,0,0,2,1,19,0,0,13.9,-0.3,0.79
1,1,39,3,6,0,0,0,1,1,1,0,2,1,21,0,0,13.9,-0.3,0.79
1,1,1,1,9,0,0,0,1,1,1,0,2,1,18,0,0,13.9,-0.3,0.79
1,1,1,1,9,0,0,0,1,1,0,0,2,1,19,0,0,9.4,-0.8,-3.12
1,1,1,19,7,1,0,0,1,1,1,0,1,1,18,0,0,12.4,0.5,1.79
1,1,39,1,9,0,0,0,1,1,1,0,2,1,22,0,0,12.4,0.5,1.79
1,1,1,1,3,1,0,0,1,1,1,0,0,6,18,0,0,11.1,0.6,2.02
1,1,39,19,7,0,0,0,1,1,0,0,1,1,20,0,0,13.9,-0.3,0.79
4,1,19,37,7,0,0,1,1,1,1,0,0,1,29,0,0,11.1,0.6,2.02
1,1,1,11,4,1,0,0,1,1,0,0,0,1,29,0,0,7.6,2.6,0.32
1,1,1,1,5,1,0,0,1,1,0,0,1,1,23,0,0,9.4,-0.8,-3.12
1,1,1,38,9,1,0,0,1,1,0,0,0,1,18,0,3,7.6,2.6,0.32
2,1,1,2,112,1,0,0,1,1,0,0,0,1,22,0,0,7.6,2.6,0.32
1,0,1,37,9,1,0,1,1,1,0,0,0,1,34,0,0,10.8,1.4,1.74
1,0,4,3,1,0,0,0,1,1,0,0,2,1,26,0,0,13.9,-0.3,0.79
1,1,1,1,8,1,0,0,1,1,1,0,2,1,17,0,0,11.1,0.6,2.02
1,1,1,3,4,0,0,0,1,1,0,0,1,4,21,0,0,9.4,-0.8,-3.12
2,0,1,4,2,0,0,0,1,1,0,0,1,1,34,0,0,12.7,3.7,-1.7
1,1,39,38,7,1,0,0,1,1,0,0,2,1,19,0,0,12.4,0.5,1.79
1,1,1,4,5,0,0,0,1,1,0,0,0,1,23,0,0,13.9,-0.3,0.79
1,1,1,19,8,1,0,0,1,1,0,0,0,3,18,0,0,12.4,0.5,1.79
1,1,1,1,10,0,0,0,1,1,0,0,1,1,20,0,0,13.9,-0.3,0.79
1,1,1,1,3,1,0,0,1,1,0,0,2,3,19,0,0,8.9,1.4,3.51
1,1,39,1,6,1,0,0,1,1,0,0,1,1,24,0,0,16.2,0.3,-0.92
1,1,1,38,7,1,0,0,1,1,0,0,2,1,18,0,0,8.9,1.4,3.51
1,0,1,34,0,1,0,0,1,1,0,0,0,1,30,0,0,7.6,2.6,0.32
1,1,19,19,10,0,0,0,0,1,0,0,0,2,32,0,0,10.8,1.4,1.74
1,1,1,37,5,1,0,0,1,1,0,0,0,5,19,0,0,7.6,2.6,0.32
1,1,1,19,9,1,0,0,1,1,0,0,2,1,20,0,1,16.2,0.3,-0.92
1,1,1,3,2,0,0,0,1,1,0,0,0,1,18,0,0,9.4,-0.8,-3.12
1,1,1,37,9,0,0,0,0,1,0,0,0,1,20,0,0,10.8,1.4,1.74
1,0,1,38,4,0,0,0,1,1,0,0,1,1,39,0,0,15.5,2.8,-4.06
1,1,1,38,8,0,0,0,0,1,0,0,1,1,19,0,0,11.1,0.6,2.02
1,0,12,37,9,0,0,0,1,1,0,0,1,1,38,0,1,7.6,2.6,0.32
1,1,1,37,9,1,0,0,1,1,1,0,2,3,18,0,0,7.6,2.6,0.32
1,1,1,38,6,1,0,0,1,1,1,0,2,4,18,0,0,13.9,-0.3,0.79
2,1,9,34,0,0,0,0,1,1,0,0,0,1,28,0,0,7.6,2.6,0.32
1,1,1,37,9,1,0,0,0,1,0,0,0,1,31,0,0,12.7,3.7,-1.7
1,1,1,19,9,0,0,0,1,1,0,0,2,1,23,0,0,7.6,2.6,0.32
1,1,1,19,193,1,0,0,1,1,0,0,1,1,21,0,0,11.1,0.6,2.02
1,1,19,37,9,0,0,1,0,1,0,0,0,1,33,0,0,16.2,0.3,-0.92
1,1,1,37,3,0,0,0,1,1,0,0,0,1,22,0,0,12.7,3.7,-1.7
1,1,39,37,9,1,0,1,1,1,0,0,0,1,20,0,0,12.4,0.5,1.79
1,1,1,38,3,0,0,1,1,1,0,0,1,1,19,0,0,8.9,1.4,3.51
1,1,39,38,1,1,0,0,1,1,0,0,2,1,20,0,0,16.2,0.3,-0.92
1,1,12,37,7,1,0,0,1,1,0,0,1,1,25,0,0,9.4,-0.8,-3.12
1,1,1,1,4,0,0,0,0,1,0,0,0,1,25,0,0,13.9,-0.3,0.79
1,1,1,19,10,1,0,0,1,1,0,0,1,4,19,0,0,9.4,-0.8,-3.12
1,1,1,1,4,1,0,0,1,1,0,0,2,1,20,0,1,7.6,2.6,0.32
2,1,19,19,4,0,0,0,1,1,0,0,1,1,33,0,0,16.2,0.3,-0.92
1,1,1,37,5,1,0,0,1,1,0,0,2,5,19,0,0,7.6,2.6,0.32
1,1,19,34,99,0,0,0,1,1,0,0,0,1,31,0,0,7.6,2.6,0.32
1,1,39,38,3,0,0,1,0,1,0,0,0,1,24,0,0,8.9,1.4,3.51
1,1,39,3,4,0,0,1,0,1,0,0,0,1,23,0,0,15.5,2.8,-4.06
2,0,1,3,2,0,0,0,0,1,1,0,0,1,26,0,0,9.4,-0.8,-3.12
1,1,1,19,3,1,0,0,1,1,1,0,2,6,20,0,0,8.9,1.4,3.51
1,1,1,19,9,1,0,0,1,1,0,0,2,5,20,0,0,12.4,0.5,1.79
1,1,19,1,5,0,0,0,1,1,0,0,0,1,25,0,0,10.8,1.4,1.74
1,1,1,19,144,1,0,0,1,1,0,0,2,2,19,0,0,8.9,1.4,3.51
1,1,1,38,5,0,0,0,1,1,0,0,2,1,18,0,0,8.9,1.4,3.51
1,1,1,19,9,1,0,0,1,1,0,0,1,2,18,0,0,9.4,-0.8,-3.12
1,1,1,38,9,1,0,0,1,1,1,0,2,1,20,0,0,8.9,1.4,3.51
1,1,1,3,3,0,0,0,1,1,0,0,2,1,18,0,0,11.1,0.6,2.02
1,1,1,1,3,1,0,0,1,1,0,0,2,3,19,0,0,12.4,0.5,1.79
1,1,1,19,9,0,0,1,1,1,0,0,0,1,24,1,1,12.7,3.7,-1.7
1,1,1,37,7,0,0,0,1,1,1,0,2,1,20,0,0,12.7,3.7,-1.7
1,1,39,1,8,1,0,0,1,1,0,0,2,1,21,0,0,13.9,-0.3,0.79
2,1,1,19,144,0,0,1,1,1,0,0,2,1,24,0,0,10.8,1.4,1.74
1,0,1,37,9,0,0,0,1,1,0,0,0,1,27,0,0,10.8,1.4,1.74
1,1,1,38,9,1,0,1,0,1,0,0,1,6,19,0,0,8.9,1.4,3.51
1,1,1,37,9,0,0,0,1,1,0,0,0,1,25,0,0,12.4,0.5,1.79
1,1,1,37,8,0,0,0,1,1,1,0,2,1,21,0,0,13.9,-0.3,0.79
1,0,40,3,2,0,0,0,1,1,0,0,0,1,27,0,0,8.9,1.4,3.51
1,1,1,1,3,1,0,0,1,1,0,0,1,3,19,0,0,7.6,2.6,0.32
1,1,1,1,7,1,0,0,1,1,0,0,1,3,18,0,0,10.8,1.4,1.74
1,1,1,38,3,1,0,1,1,1,0,0,0,3,18,0,0,12.7,3.7,-1.7
1,1,1,3,1,0,0,0,1,1,0,0,1,1,19,2,3,9.4,-0.8,-3.12
1,1,39,38,10,0,0,0,1,1,0,0,0,1,19,0,0,13.9,-0.3,0.79
1,1,39,1,1,0,0,0,1,1,0,0,1,1,22,0,0,15.5,2.8,-4.06
1,1,1,38,5,1,0,0,1,0,0,0,2,2,18,0,0,10.8,1.4,1.74
1,1,1,37,3,1,0,0,1,0,1,0,2,4,18,0,0,10.8,1.4,1.74
1,1,1,1,3,1,0,0,1,1,0,0,2,3,18,0,0,16.2,0.3,-0.92
1,1,1,19,7,1,0,0,1,1,0,0,2,4,18,0,0,12.4,0.5,1.79
1,1,1,19,193,1,0,0,1,1,0,0,1,3,18,0,0,8.9,1.4,3.51
1,1,1,1,9,1,0,0,1,1,0,0,2,2,20,0,0,12.7,3.7,-1.7
1,1,1,1,4,1,0,0,1,1,0,0,2,3,20,0,0,15.5,2.8,-4.06
1,1,39,1,4,0,0,0,1,1,0,0,0,1,21,0,0,12.4,0.5,1.79
1,1,1,1,4,1,0,0,1,1,0,0,0,1,20,0,0,11.1,0.6,2.02
1,1,39,19,5,1,0,0,1,1,0,0,1,1,19,0,0,12.4,0.5,1.79
1,1,1,1,4,1,0,0,1,1,0,0,2,1,20,0,0,8.9,1.4,3.51
1,1,39,37,7,1,0,0,1,1,0,0,0,1,19,0,0,12.4,0.5,1.79
1,1,1,12,3,1,0,0,1,1,0,0,0,1,19,0,0,11.1,0.6,2.02
1,1,1,2,2,0,0,1,1,1,0,1,1,1,24,0,0,8.9,1.4,3.51
1,1,1,1,4,0,0,1,1,1,0,0,0,1,18,0,0,10.8,1.4,1.74
1,1,1,19,8,0,0,0,0,1,1,0,1,1,18,0,0,8.9,1.4,3.51
1,1,1,38,7,1,0,1,1,0,0,0,0,1,18,0,0,8.9,1.4,3.51
1,1,1,1,7,1,0,0,1,0,0,0,2,5,18,0,0,8.9,1.4,3.51
1,1,1,37,9,1,0,0,1,0,1,0,2,1,21,0,0,12.4,0.5,1.79
1,1,1,37,9,0,0,0,1,0,0,1,0,1,18,0,0,11.1,0.6,2.02
1,1,1,19,3,1,0,0,1,0,1,0,2,1,18,0,0,11.1,0.6,2.02
1,1,1,37,9,1,0,0,1,0,1,0,2,2,18,0,0,10.8,1.4,1.74
1,0,1,19,4,1,0,0,1,0,0,0,0,6,23,0,0,13.9,-0.3,0.79
1,1,1,19,4,1,0,0,1,0,0,0,2,2,21,0,0,8.9,1.4,3.51
1,1,1,38,5,0,0,0,1,0,0,0,1,1,20,0,0,9.4,-0.8,-3.12
1,0,1,34,0,1,0,0,1,0,0,0,0,1,26,0,0,7.6,2.6,0.32
1,1,1,19,4,1,0,0,1,0,1,0,1,6,18,0,0,7.6,2.6,0.32
1,1,1,19,8,0,0,0,0,0,1,0,2,1,19,0,0,8.9,1.4,3.51
1,1,1,1,3,1,0,0,1,0,1,0,2,3,20,0,0,13.9,-0.3,0.79
1,1,1,19,7,1,0,1,0,0,0,0,0,3,19,0,0,16.2,0.3,-0.92
1,1,39,19,102,1,0,1,1,0,0,0,1,1,21,0,0,12.4,0.5,1.79
1,1,1,37,6,0,0,0,1,0,0,0,2,1,33,0,0,10.8,1.4,1.74
1,1,1,38,6,0,0,0,1,0,0,0,2,2,18,0,0,7.6,2.6,0.32
1,1,1,19,3,1,0,0,1,0,0,0,2,1,19,0,0,8.9,1.4,3.51
4,1,19,19,9,0,0,1,0,0,0,0,1,1,33,0,0,8.9,1.4,3.51
2,1,1,38,5,1,0,0,1,0,0,0,2,4,18,0,0,15.5,2.8,-4.06
1,1,1,19,4,0,0,0,1,0,1,0,2,1,18,0,0,11.1,0.6,2.02
1,1,1,38,4,1,0,0,1,0,1,0,2,3,20,0,0,11.1,0.6,2.02
1,1,1,37,6,1,0,0,0,0,0,0,0,2,20,0,0,11.1,0.6,2.02
1,0,1,1,1,0,0,0,1,0,1,0,2,2,20,0,0,10.8,1.4,1.74
1,1,1,37,9,1,0,0,1,0,1,0,2,1,19,0,1,10.8,1.4,1.74
1,1,1,37,8,1,0,0,1,0,1,0,2,3,19,0,0,13.9,-0.3,0.79
1,1,1,1,3,1,0,0,1,0,0,0,2,3,21,0,0,11.1,0.6,2.02
1,1,1,3,2,1,0,0,1,0,0,0,1,1,26,0,0,12.4,0.5,1.79
1,1,1,37,6,0,0,0,1,0,0,0,0,1,21,0,0,16.2,0.3,-0.92
1,1,1,38,5,1,0,0,1,0,0,0,2,4,18,0,0,12.7,3.7,-1.7
5,1,19,37,8,0,0,0,1,0,0,0,0,1,27,0,0,12.4,0.5,1.79
1,1,39,3,10,0,0,0,1,0,0,0,1,1,21,0,2,16.2,0.3,-0.92
1,1,1,37,9,1,0,0,1,0,1,0,2,1,18,0,0,15.5,2.8,-4.06
1,1,39,19,9,1,0,0,1,0,0,0,1,1,20,0,0,16.2,0.3,-0.92
1,1,1,19,10,1,0,0,1,0,0,0,2,1,18,0,0,11.1,0.6,2.02
1,1,39,1,5,0,0,0,1,0,1,0,2,1,20,0,0,13.9,-0.3,0.79
1,1,1,19,10,1,0,0,1,0,1,0,2,2,19,1,0,12.7,3.7,-1.7
1,1,1,3,2,1,0,0,1,0,0,0,2,5,20,0,0,13.9,-0.3,0.79
1,0,1,37,8,0,0,0,1,0,1,0,2,1,20,0,0,10.8,1.4,1.74
1,1,39,1,5,0,0,0,1,0,0,0,1,1,20,1,0,12.7,3.7,-1.7
1,1,1,1,10,1,0,1,1,0,0,0,0,3,19,0,0,13.9,-0.3,0.79
1,1,1,3,122,0,0,0,1,0,0,0,2,1,18,0,0,8.9,1.4,3.51
1,1,1,38,10,1,0,0,1,0,0,0,2,1,18,0,0,10.8,1.4,1.74
1,1,1,37,8,1,0,0,1,0,1,0,2,1,19,0,0,13.9,-0.3,0.79
1,1,1,37,9,1,0,0,1,0,0,0,0,6,19,0,0,12.4,0.5,1.79
1,1,19,37,4,0,0,0,1,1,0,0,1,1,43,0,0,16.2,0.3,-0.92
1,1,1,34,99,1,0,0,0,1,0,0,0,1,23,0,0,7.6,2.6,0.32
1,1,1,19,9,1,0,1,1,0,1,1,2,1,19,0,0,8.9,1.4,3.51
1,1,1,3,2,1,0,0,1,0,0,0,2,1,20,0,0,12.7,3.7,-1.7
1,1,1,37,9,1,0,0,1,0,0,1,2,1,19,0,0,15.5,2.8,-4.06
1,1,39,37,7,1,0,0,1,0,0,0,2,1,19,0,0,13.9,-0.3,0.79
1,0,19,19,141,0,0,1,1,0,1,0,2,1,39,0,0,11.1,0.6,2.02
1,1,1,1,5,1,0,0,1,0,1,0,2,1,20,0,0,10.8,1.4,1.74
1,1,1,19,3,1,0,0,1,0,0,0,2,1,21,0,0,7.6,2.6,0.32
1,1,1,38,0,1,0,0,1,0,0,0,0,2,19,0,0,7.6,2.6,0.32
1,1,1,19,114,1,0,0,1,0,0,0,2,1,22,0,0,13.9,-0.3,0.79
1,1,1,19,3,1,0,0,1,0,1,0,2,2,19,0,0,12.7,3.7,-1.7
5,1,1,19,9,0,0,0,1,1,0,0,1,1,26,0,0,11.1,0.6,2.02
2,1,1,37,7,0,0,0,1,1,0,0,0,1,30,0,0,15.5,2.8,-4.06
1,1,1,1,10,0,0,0,1,1,0,0,0,1,24,0,0,15.5,2.8,-4.06
1,1,1,38,7,0,0,0,0,1,0,0,0,1,19,0,0,13.9,-0.3,0.79
5,1,1,38,10,0,0,0,1,1,0,0,2,1,34,0,0,12.4,0.5,1.79
1,1,1,1,1,1,0,0,1,1,0,0,1,1,33,2,0,9.4,-0.8,-3.12
1,1,1,1,4,1,0,0,1,1,0,0,2,6,19,1,0,9.4,-0.8,-3.12
1,1,1,1,5,1,0,1,0,1,0,0,0,5,26,0,0,8.9,1.4,3.51
1,1,1,37,7,0,0,0,1,1,0,0,0,1,29,0,0,16.2,0.3,-0.92
1,1,1,37,7,1,0,0,1,1,1,0,0,5,19,0,0,8.9,1.4,3.51
1,0,19,37,9,0,0,0,0,1,0,0,0,1,29,0,0,11.1,0.6,2.02
1,1,1,37,9,0,0,0,1,1,0,0,2,1,21,0,0,9.4,-0.8,-3.12
1,1,1,1,10,0,0,0,1,1,0,0,1,1,19,0,0,10.8,1.4,1.74
1,1,1,38,10,0,0,0,1,1,0,0,2,1,20,0,0,15.5,2.8,-4.06
1,1,1,1,5,0,0,0,1,1,0,0,0,1,18,0,0,7.6,2.6,0.32
1,1,1,37,5,1,0,0,1,1,0,0,1,3,18,0,0,15.5,2.8,-4.06
1,1,1,34,99,0,0,1,1,1,1,0,1,1,21,0,0,10.8,1.4,1.74
1,1,1,1,2,1,0,0,1,1,0,0,0,1,20,0,0,8.9,1.4,3.51
1,1,1,37,9,0,0,0,1,1,1,0,0,1,30,0,0,12.7,3.7,-1.7
1,1,1,38,1,1,0,0,1,1,0,0,2,2,19,0,0,13.9,-0.3,0.79
1,1,1,19,6,1,0,0,1,1,0,0,0,1,30,0,0,8.9,1.4,3.51
1,1,1,1,5,1,0,0,1,1,1,0,2,1,22,0,0,12.7,3.7,-1.7
1,1,1,1,10,1,0,1,0,1,0,0,0,4,19,0,0,11.1,0.6,2.02
1,1,1,19,3,1,0,0,1,1,0,0,0,2,21,0,0,7.6,2.6,0.32
1,1,1,38,151,0,0,0,1,1,0,0,2,4,21,0,0,7.6,2.6,0.32
1,1,1,19,7,0,0,0,1,1,0,0,0,1,27,0,0,15.5,2.8,-4.06
1,1,1,37,1,1,0,0,1,1,0,0,0,1,32,0,0,13.9,-0.3,0.79
1,1,1,1,3,1,0,0,1,1,0,0,1,2,20,0,0,7.6,2.6,0.32
1,1,39,4,10,1,0,0,1,1,0,0,0,1,20,0,0,12.7,3.7,-1.7
1,1,1,38,7,0,0,0,1,1,0,0,0,1,21,0,0,12.7,3.7,-1.7
1,1,1,37,8,0,0,0,1,1,0,0,0,1,18,0,0,12.7,3.7,-1.7
5,1,3,37,7,0,0,0,0,1,0,0,0,1,30,0,0,15.5,2.8,-4.06
1,1,1,1,4,1,0,1,1,1,0,0,0,2,18,0,2,7.6,2.6,0.32
1,1,1,1,9,1,0,0,1,1,1,0,0,2,18,0,0,9.4,-0.8,-3.12
1,0,1,37,5,1,0,0,0,1,0,0,0,2,27,0,0,12.7,3.7,-1.7
1,1,1,1,7,1,0,0,1,1,0,0,2,6,20,0,0,10.8,1.4,1.74
